,Appliances,lights,T1,RH_1,T2,RH_2,T3,RH_3,T4,RH_4,T5,RH_5,T6,RH_6,T7,RH_7,T8,RH_8,T9,RH_9,T_out,Press_mm_hg,RH_out,Windspeed,Visibility,Tdewpoint,Msn,week_year,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
1921,600,20,130.025,265.8591667,119.14,263.9866667,131.78,229.2533333,123.85,241.3425,120.6333333,287.1566667,51.1725,329.5325,121.2,201.8333333,146.7433333,235.3266667,119.9266667,229.6333333,50,4527.4,467.5,15.5,201.5,28.05,64800,13,0,0,0,1,0,0,0
1922,660,0,131.74,247.77,121.4533333,256.5066667,131.78,230.7333333,123.6,245.0366667,120.2,289.9133333,45.84166667,358.265,121.2,203.2625,146.9633333,237.64,119.6333333,232.1,47.85,4529.3,502,12,195,31.95,68400,13,0,0,0,1,0,0,0
1923,650,0,135.02,240.7133333,125.0516667,249.0916667,132.7333333,230.7333333,123.9666667,248.2233333,120,288.18,38.055,409.3233333,121.2,203.32,148.1733333,235.6333333,119.34,230.8666667,44.3,4530.5,523.5,17,137,32,72000,13,0,0,0,1,0,0,0
1924,260,20,136.65,235.5283333,125.43,245.3866667,132.3566667,230.5,124,246.425,119.7616667,288.8558333,35.75833333,407.6475,121.1333333,203.16,147.9933333,241.84,119.7066667,234.9133333,39.05,4531.95,526.5,24,184,27.6,75600,13,0,0,0,1,0,0,0
1925,330,0,136.38,233.6,123.52,246.9666667,132.13,231.4833333,123.3333333,242.7866667,119.34,291.7033333,37.00166667,400.5233333,121.4325,204.4183333,147.5,256.2275,120,242.3283333,37.1,4534.5,521,21.5,202.5,24.65,79200,13,0,0,0,1,0,0,0
1926,320,0,135.4,234.8466667,121.1166667,249.6733333,133.5566667,233.2166667,122.7066667,240.6666667,119.34,293.5166667,36.7,389.8133333,121.68,205.1866667,146.26,258.47,120.1,247.41,38.3,4537.6,528,23,250,26.9,82800,13,0,0,0,1,0,0,0
1927,330,0,134.0066667,235.2,118.7875,249.805,134.19,233.2533333,122.1733333,239.2833333,119.1066667,294.12,36.86166667,385.2283333,121.74,205.62,144.6,262.6066667,120.6,251.7466667,38.5,4541,530.5,27.5,387.5,27.6,0,13,0,0,0,0,1,0,0
1928,230,0,132.7633333,234.5766667,116.98,249.36,134.4866667,233.1066667,121.65,238.42,118.74,294,36.31333333,372.5666667,121.4775,205.4408333,143.4966667,274.34,120.6,254.245,37.3,4544.8,534,24,384,27.1,3600,13,0,0,0,0,1,0,0
1929,320,0,131.5633333,234.4166667,115.5066667,249.5533333,134.34,233.2533333,121.26,237.1233333,118.68,294,30.17333333,374.5133333,121.32,204.6866667,142.44,277.8533333,120.6,255.6133333,33.6,4547.2,541.5,21.5,384,24.65,7200,13,0,0,0,0,1,0,0
1930,320,0,130.47,233.4,113.8683333,250.965,134.8533333,233.7166667,120.7666667,236.07,118.26,293.6,23.78833333,382.58,121.2,204.15,141.6,279.5666667,120.8,256.5133333,28.4,4548.1,549.5,15.5,274,20.7,10800,13,0,0,0,0,1,0,0
1931,310,0,129.6833333,232.61,112.41,251.6,135,233.6333333,120.3333333,234.7866667,118.2,293.4,19.01333333,384.6033333,121.2,203.5,140.8466667,275.38,120.8916667,258.0841667,23.5,4549.65,556,12,225,16.6,14400,13,0,0,0,0,1,0,0
1932,230,0,128.8533333,231.8466667,110.8766667,252.54,135.03,233.4333333,119.78,233.6666667,117.9,292.7733333,17.08,391.48,121.1333333,202.68,139.99,270.7833333,120.8333333,259.47,17.6,4553.55,570,12,347,13.05,18000,13,0,0,0,0,1,0,0
1933,330,0,128.0733333,230.8666667,109.515,254.1316667,134.34,232.9233333,119.265,232.7916667,117.6,291.56,15.03,392.7391667,120.6666667,202.2,139.41,266.4666667,120.7333333,259.71,14.95,4556.1,575,9.5,289.5,11.25,21600,13,0,0,0,0,1,0,0
1934,390,10,127.68,233.305,109.32,257.38,133.7,229.7133333,118.74,231.68,117.5333333,290.42,16.63333333,397.3133333,120.6,201.54,138.7666667,264.3,121.1,259.2283333,13.2,4559.45,577,6,240.5,9.7,25200,13,0,0,0,0,1,0,0
1935,630,0,127.74,233.33,111.98,256.72,132.5333333,225.44,118.9066667,234.8666667,117.4666667,289.4266667,23.65333333,404.2466667,120.6,201.48,138.0333333,263.6466667,121.1133333,238.1,15.7,4562.2,580,6,228.5,12.75,28800,13,0,0,0,0,1,0,0
1936,590,0,127.84,233.1833333,121.6408333,244.0883333,131.4133333,223.9933333,120.68,235.65,118.04,278.72,37.545,412.2708333,120.6,201.54,138.2,258.5,122.7066667,233.98,23.95,4564.35,574,8.5,298.5,19.75,32400,13,0,0,0,0,1,0,0
1937,1180,0,128.5325,236.4266667,133.2166667,230.34,131.7433333,225.33,123.5841667,234.98,118.8725,267.32,50.88,388.2,121.0633333,202.12,140.2333333,250.4933333,122.34,236.2916667,34.6,4565.9,538.5,9.5,374.5,24.95,36000,13,0,0,0,0,1,0,0
1938,290,0,129.9866667,238.62,138.0833333,222.38,132.7333333,226.53,125.5,233.8266667,118.26,274.3466667,59.71333333,303.95,122.4933333,202.3666667,140.1466667,242.04,122.4133333,243.4,44.45,4567.6,505.5,8.5,270.5,29.3,39600,13,0,0,0,0,1,0,0
1939,240,0,132.32,237.1733333,138.4166667,219.7516667,133.44,227.5333333,127,231.2466667,118.2,276.11,64.69,246.2083333,125.3133333,199.6933333,138.9666667,241.2,122.7433333,248.9833333,53.9,4567.75,461.5,9.5,132.5,30.75,43200,13,0,0,0,0,1,0,0
1940,320,0,133.5,235.1058333,138.12,219.18,133.44,227.6666667,127.4775,227.9925,118.2,277.09,74.83333333,196.9133333,127.0466667,196.64,138.0633333,239.93,122.8533333,249.21,61.3,4565.25,409,8.5,160,26.55,46800,13,0,0,0,0,1,0,0
1941,310,0,134.1066667,232.4733333,136.6333333,219.3,133.8066667,227.6,127.1333333,224.3233333,118.2,277.2,80.59333333,168.4533333,127.59,193.5833333,137.1733333,237.2666667,123,247.805,64.55,4564.2,352.5,14.5,201.5,17.2,50400,13,0,0,0,0,1,0,0
1942,290,0,134.24,230.2366667,133.9866667,220.5133333,134.34,227.18,126.5333333,222.4,118.26,276.8333333,77.29583333,159.7491667,126.9,192.87,136.56,236.1433333,122.6333333,245.7133333,65.2,4563.2,339.5,20.5,212.5,14.65,54000,13,0,0,0,0,1,0,0
1943,270,0,133.74,229.53,130.155,222.8533333,134.4133333,226.5666667,125.7066667,221.4,118.2,275.9933333,74.72333333,184.51,126.1666667,192.7233333,135.8666667,235.5,122.4866667,246.1133333,65.1,4561.05,343.5,21.5,201.5,15.75,57600,13,0,0,0,0,1,0,0
1944,270,0,133.335,229.145,127.0066667,226.55,134.04,225.48,125.0733333,220.72,118.1333333,275.2166667,72.44333333,200.6466667,125.3266667,193.0558333,135.1333333,235.74,122.4591667,239.6841667,62.5,4559.5,359,15.5,240,17.3,61200,13,0,0,0,0,1,0,0
1945,290,0,132.6,229.0533333,124.1766667,230.1766667,134.0733333,225.54,124.56,221.0333333,117.9666667,274.4933333,66.1925,227.9475,124.62,194.18,134.3383333,235.3275,122.1066667,232.5433333,61.05,4558.3,376,9.5,240,19.5,64800,13,0,0,0,0,1,0,0
1946,310,0,132,228.54,121.9766667,234.2316667,134.1066667,225.0833333,124.1,224.4616667,117.6,273.5766667,59.97333333,256.4666667,124.1333333,195.8333333,133.65,235.65,121.71,229.0066667,58.25,4557.6,405,6,240,23.1,68400,13,0,0,0,0,1,0,0
1947,230,0,131.1733333,228.98,119.84,238.12,133.94,224.3266667,123.6,226.1066667,117.4666667,273.65,55.58,273.52,123.4666667,196.6466667,133.1,235.65,121.3125,227.0541667,55.55,4558.35,426,6,240,25.2,72000,13,0,0,0,0,1,0,0
1948,300,0,130.53,229.7,118.3733333,241.8466667,133.38,223.8133333,122.9966667,227.1433333,117.0666667,273.54,52.61083333,304.7925,122.89,198.1633333,132.6,236.1433333,121.1333333,226.74,54.2,4558.9,431,6,240,24.95,75600,13,0,0,0,0,1,0,0
1949,300,0,130.1,230.8933333,117.0233333,245.525,133.3725,223.9508333,122.4133333,227.6333333,117,273.54,50.66666667,319.41,122.56,199.4933333,132.1,236.6,120.6,226.74,51.3,4557.95,455.5,6,205,26.85,79200,13,0,0,0,0,1,0,0
1950,300,0,129.5333333,231.51,115.9733333,248.3166667,133.2,223.74,122.2733333,228.36,117,273.6133333,49.88333333,319.1433333,122.3066667,200.2166667,131.4866667,237,120.3833333,226.8866667,49.95,4557.6,472.5,8.5,191,29,82800,13,0,0,0,0,1,0,0
1951,250,0,129,232.1866667,115.1633333,250.0933333,133.0333333,223.74,121.74,228.54,116.8533333,273.7733333,48.84,318.1016667,121.74,200.9166667,131.0066667,237,120,226.35,49.75,4557.1,469.5,14.5,212.5,27.85,0,13,0,0,0,0,0,1,0
1952,280,0,128.34,232.5,114.4,251.79,132.6,223.8133333,121.32,228.48,116.3766667,273.09,47.46666667,321.1133333,121.62,201.42,130.65,237,119.5966667,226.2,47.75,4555.65,477.5,15.5,201.5,27.45,3600,13,0,0,0,0,0,1,0
1953,330,0,127.94,233.2533333,113.7066667,253.1733333,132.6,223.9508333,121.1666667,228.54,116.34,272.9666667,46.15333333,328.9933333,121.2,201.36,130.1333333,237,119.4133333,226.2,46.15,4553.85,484,12,240,26.9,7200,13,0,0,0,0,0,1,0
1954,280,0,127.47,233.65,113.0733333,254.6666667,132.3333333,223.5,120.6,228.7966667,116.34,272.5166667,44.92333333,335.0216667,121.1666667,201.925,129.6333333,237,118.94,225.98,43.65,4552.8,500.5,12,202.5,27.6,10800,13,0,0,0,0,0,1,0
1955,260,0,127.2,233.7,112.38,255.4933333,131.64,223.2,120.3666667,228.9433333,116.14,272.4,43.71666667,343.32,120.6,202.2,129.3,237,118.74,225.76,42.1,4551.8,511.5,9.5,140,28.1,14400,13,0,0,0,0,0,1,0
1956,300,0,126.9666667,233.8666667,111.7,255.7733333,130.47,223.2,120,228.76,115.94,272.3266667,42.84,349.8533333,120.6,202.53,128.9266667,237.06,118.5375,226.1266667,40.65,4549.9,524.5,6,123.5,28.8,18000,13,0,0,0,0,0,1,0
1957,310,0,126.5333333,234.06,111.3,256.76,130.41,224.1266667,119.56,229.1266667,115.74,272.07,42.4275,356.7941667,120.2833333,202.8683333,128.34,237,118.26,226.2,40.1,4548.95,525.5,6,120,28.55,21600,13,0,0,0,0,0,1,0
1958,220,0,126.0666667,234.4933333,111,258.5966667,130.8066667,224.4666667,119.34,229.38,115.74,271.59,45.04,361.1133333,120,203.2533333,127.94,237.48,118.1666667,226.5,40.8,4548.1,524.5,6,232.5,28.95,25200,13,0,0,0,0,0,1,0
1959,310,0,126,235.44,111.4,258.5533333,130.74,224.4,119.0566667,229.7683333,115.74,271.2,51.35166667,339.425,120,203.4666667,127.59,237.7966667,117.8666667,226.7966667,41.55,4547.4,520.5,6,387.5,29.5,28800,13,0,0,0,0,0,1,0
1960,310,0,125.56,236.3266667,112.4333333,257.1866667,130.74,224.4666667,118.74,229.9233333,115.74,270.7233333,60.13333333,270.63,119.7616667,203.4,127.2,237.54,117.6666667,226.7533333,44.1,4547.65,502.5,8.5,384,28.55,32400,13,0,0,0,0,0,1,0
1961,250,0,125.34,236.4,113.5666667,254.9133333,130.74,224.2533333,118.74,229.9233333,115.74,270.24,64.57666667,197.05,119.8166667,203.2166667,127.2,237.27,117.6,225.9066667,47.2,4548.25,487,12,386.5,28.7,36000,13,0,0,0,0,0,1,0
1962,270,0,125.34,236.4666667,114.9766667,252.6183333,130.74,223.85,118.74,229.74,115.74,269.8666667,68.82333333,169.11,120,202.8133333,126.6333333,237.33,117.6,225.48,50.35,4547.85,462.5,12,300,27.4,39600,13,0,0,0,0,0,1,0
1963,310,0,125.7433333,236.7,118.8466667,246.1433333,130.7733333,224.36,118.8733333,229.38,116.14,268.8566667,82.92,107.3066667,120.4333333,202.68,126.4666667,237.3,118.1333333,225.84,54.8,4545.55,428,12,166.5,24.6,43200,13,0,0,0,0,0,1,0
1964,350,0,126.2666667,237.3733333,121.53,241.31,131.34,225,119.34,229.2,116.2733333,268.32,87.64,96.26,120.6,202.8866667,126.1333333,237.6866667,118.26,226.7766667,58.1,4542.8,416.5,12,161,25.85,46800,13,0,0,0,0,0,1,0
1965,270,0,126.6,238.3666667,122.9916667,238.7533333,131.1733333,224.8333333,119.5783333,231.2766667,116.34,268.2,87.83333333,100.9133333,121.3666667,203.9866667,127.1733333,240.04,118.59,228.19,59.3,4539.4,427.5,12,153,29.35,50400,13,0,0,0,0,0,1,0
1966,370,0,127.0666667,239.1066667,123.3333333,237.8933333,130.8733333,225.5666667,120,232.29,116.4866667,268.67,87.765,106.5733333,121.68,205.4266667,128.2733333,238.74,118.68,229.8866667,62.75,4534.85,438,14.5,132,34.55,54000,13,0,0,0,0,0,1,0
1967,360,0,127.0333333,239.8333333,122.14,239.7666667,130.8066667,226.26,120,232.74,116.56,269.38,85.45333333,121.51,121.3575,207.1366667,128.34,239.1766667,118.56,230.86,67.6,4529.9,443,18,127,40.15,57600,13,0,0,0,0,0,1,0
1968,330,0,127.0666667,240.21,120.9783333,243.0858333,130.8733333,226.9733333,119.5233333,233.07,116.34,270.18,84.24,138.1433333,121.2,209.3766667,128.34,240.93,118.38,232.0266667,70.5,4524.9,447.5,18,125,43.85,61200,13,0,0,0,0,0,1,0
1969,280,0,127.1,241.6033333,119.2166667,247.7166667,130.74,227.6333333,119.4133333,234.3066667,116.34,270.8333333,79.525,173.6966667,121.1,211.6366667,128.34,243.3091667,118.26,233.7583333,72.6,4522.3,454,18,129.5,47.35,64800,13,0,0,0,0,0,1,0
1970,360,0,126.6,243.2966667,117.83,251.97,130.74,228.6766667,119.2733333,235.9733333,116.24,271.7233333,74.31333333,225.8266667,120.6,213.8108333,128.2066667,246.2333333,118.2,235.6866667,72.6,4520.35,470.5,18,128.5,50.3,68400,13,0,0,0,0,0,1,0
1971,330,0,126.5333333,245.1066667,116.5966667,256.32,130.74,229.9966667,118.8066667,237.5958333,116.24,272.6633333,70.63333333,263.8333333,120.6,215.955,128.2066667,248.98,117.9666667,237.5666667,71.35,4518.85,489,18,127,52.5,72000,13,0,0,0,0,0,1,0
1972,340,0,126.3333333,246.4333333,115.525,259.8816667,130.56,230.9666667,118.74,239.6066667,116.2733333,273.45,70.32083333,292.2566667,120.5333333,217.4266667,127.8733333,250.8133333,117.6,239.0866667,67.1,4518.95,527.5,13,225,55.1,75600,13,0,0,0,0,0,1,0
1973,290,0,126,247.4841667,115,262.3666667,130.0666667,231.42,118.74,241.53,115.965,274.1633333,77.05333333,270.07,120.2,218.89,127.74,252.44,117.6,241.04,71.1,4517.85,502,16,287,54.05,79200,13,0,0,0,0,0,1,0
1974,340,0,125.8166667,249.2066667,114.6666667,264.44,129.3333333,232.2933333,118.35,243.1466667,115.74,274.74,78.81,265.1266667,120,220.1066667,127.74,253.88,117.2666667,242.78,82.1,4516.05,434.5,35,165.5,52.6,82800,13,0,0,0,0,0,1,0
1975,340,0,125.34,250.88,114.6,266.5375,129.1,233.2733333,118.2,245.1658333,115.74,275.1066667,78.18,279.6366667,120,221.68,127.74,255.6766667,117.2,244.6466667,83.05,4514.25,440.5,42,167,54.75,0,13,0,0,0,0,0,0,1
1976,280,0,125.34,252.5275,114.4666667,268.2766667,129.6,234.45,118.2,246.7733333,115.74,275.675,77.59333333,303.8466667,120,223.5525,127.68,257.58,117,246.7466667,81.9,4512.95,454,42,171.5,56.55,3600,13,0,0,0,0,0,0,1
1977,370,0,125.34,254.5733333,114.3,270.4133333,129.6,234.85,118.1333333,249.18,115.74,276.39,74.31333333,363.4533333,120,226.52,127.68,260.7666667,117,249.34,77.3,4512.85,495.5,42,255.5,60.1,7200,13,0,0,0,0,0,0,1
1978,320,0,125.0733333,256.44,114,272.6066667,129.6,236.7,117.7416667,251.5683333,115.68,277.47,72.415,379.245,119.8533333,228.7733333,127.56,263.3066667,117,252.1766667,73.3,4512.7,541.5,37,380.5,64.1,10800,13,0,0,0,0,0,0,1
1979,360,0,124.74,257.9866667,114,274.9133333,129.9333333,238.0266667,117.6333333,253.4933333,115.41,278.3266667,71.01,389.5233333,119.6333333,230.5933333,127.68,265.075,116.9266667,254.41,71.85,4511.5,554.5,25,384,64.55,14400,13,0,0,0,0,0,0,1
1980,280,0,124.74,259.1966667,113.34,276.92,129.7333333,238.5,117.6,255.2066667,115.44,279.18,70.89,391.1333333,119.5966667,231.8983333,127.59,266.2233333,117,256.1,71.05,4510.55,555.5,18,274,63.95,18000,13,0,0,0,0,0,0,1
1981,350,0,124.74,259.8566667,113.34,278.28,129.6,239.5266667,117.5333333,256.38,115.44,279.6266667,67.68666667,387.3175,119.5233333,232.56,127.26,266.4666667,116.34,256.62,71.65,4510.45,549.5,20.5,125,63.6,21600,13,0,0,0,0,0,0,1
1982,340,0,124.74,260.3966667,113.9166667,278.17,129.6,240.51,117.6,257.0333333,115.38,280.2466667,67.17333333,400.4533333,119.4133333,232.8933333,127.2,266.4433333,116.45,257.225,71.5,4511.3,546,24,134.5,63.1,25200,13,0,0,0,0,0,0,1
1983,270,0,124.8066667,261.06,116.4033333,275.23,129.9,240.7233333,117.6666667,258.3733333,115.35,280.58,74.98,390.3933333,119.5416667,234.03,127.32,267.12,120.1733333,256.1833333,72.05,4512.75,541,24,138,62.9,28800,13,0,0,0,0,0,0,1
1984,360,0,125.3466667,261.96,127.545,260.5966667,129.8,241.24,120.4566667,261.505,115.74,281.8566667,89.17833333,310.6883333,120,235.4266667,127.74,268.56,121.78,252.63,77.55,4514.05,519,26.5,180.5,64.6,32400,13,0,0,0,0,0,0,1
1985,340,0,126.6,263.8,139.6466667,238.8266667,130.6866667,242.9916667,124.6,258.11,115.84,283.2266667,101.8,219.76,120.4666667,237.46,127.94,269.4666667,120.0333333,254.1716667,87.55,4514.65,478,27.5,212.5,66.75,36000,13,0,0,0,0,0,0,1
1986,360,0,128.2941667,263.4966667,142.76,232.18,131.4933333,243.9066667,127.0766667,256.3433333,116.0733333,285.0533333,105.98,163.37,121.9433333,238.3666667,129.9283333,266.9833333,120,255.4633333,97.2,4514.5,432.5,24,201.5,67.05,39600,13,0,0,0,0,0,0,1
1987,370,0,130.9133333,260.88,142.8066667,228.82,132.6666667,244.0533333,128.71,253.63,116.34,286.1733333,109.9716667,111.5441667,125.6466667,235.3433333,133.91,259.79,120.1,256.4833333,104.15,4513.05,375.5,24,240,60.75,43200,13,0,0,0,0,0,0,1
1988,430,0,133.4366667,258.1266667,141.6083333,229.95,133.62,244.0833333,129.4,252.36,116.78,287.7066667,116.28,85.45333333,129.2633333,231.37,136.8533333,260.4766667,120.6,258.11,110.5,4511.25,327.5,26.5,240,54.9,46800,13,0,0,0,0,0,0,1
1989,540,0,135.4633333,255.5583333,140.35,232.6,134.5033333,244.59,129.6666667,251.4666667,117,288.925,116.9733333,83.7,132.6233333,227.3633333,139.8508333,267.3066667,121.0666667,259.3666667,114.25,4508.45,314,27.5,240,54,50400,13,0,0,0,0,0,0,1
1990,520,0,136.1333333,254.9333333,139.0833333,235.7833333,135.5333333,244.5666667,129.6,252.18,117.5,289.76,121.3133333,76.78,133.44,227.18,142.1133333,275.7733333,121.26,260.5866667,113.35,4505.25,322.5,21.5,240,55.05,54000,13,0,0,0,0,0,0,1
1991,520,0,136.2,254.8666667,136.9633333,239.04,136.2,244.85,129.3,252.21,117.8333333,290.7833333,119.9216667,73.27833333,132.4666667,227.2533333,143.5666667,279.8333333,121.44,261.64,114.35,4502.7,339,20.5,240,61.15,57600,13,0,0,0,0,0,0,1
1992,610,0,135.2,255.86,134.0466667,242.9133333,135.3333333,243.52,128.6366667,254.8433333,118.2,291.27,117.62,78.67,130.8866667,230.0716667,144.075,277.3383333,121.74,262.74,113.7,4499.85,345.5,21.5,240,62.15,61200,13,0,0,0,0,0,0,1
1993,670,10,134.395,259.24,132.9333333,249.64,135.7333333,245.7133333,127.8066667,259.3133333,118.2,291.64,112.3533333,102.5133333,129.5333333,235.9166667,144.5666667,282.0066667,121.74,264.0133333,105.9,4498.05,389,15.5,240,65.75,64800,13,0,0,0,0,0,0,1
1994,600,10,134.04,263.22,131.5,256.2775,136.2,248.2758333,127.74,268.1733333,118.38,294.1133333,103.0483333,142.9558333,128.5966667,243.1366667,145.47,282.3433333,121.74,267.3766667,103.8,4496.25,391,12,240,63.9,68400,13,0,0,0,0,0,0,1
1995,710,10,133.35,266.7633333,129.9966667,263.74,135.8666667,250.2766667,127.56,270.9066667,118.68,296.9891667,97.78666667,197.2466667,127.81,249.2666667,146.1066667,285.6733333,121.74,270.925,102.55,4495.95,401.5,14.5,240,64.55,72000,13,0,0,0,0,0,0,1
1996,590,20,133.2,269.7833333,128.8833333,268.4766667,136.2,252.11,127.26,270.0866667,118.74,298.7966667,93.57333333,205.64,127.2,249.2333333,146.92,286.1816667,121.74,272.5333333,99.3,4496.75,428.5,20.5,240,67.9,75600,13,0,0,0,0,0,0,1
1997,430,10,133.0666667,268.5133333,127.1166667,268.8033333,136.8766667,252.2933333,127.2,266.8641667,118.74,298.96,90.89333333,222.3558333,127.2,244.4466667,147.7333333,288.5866667,121.74,273.3133333,95.45,4495.4,439.5,21.5,240,66.7,79200,13,0,0,0,0,0,0,1
1998,380,10,132.6,267.54,125.6666667,270.37,137.34,251.5425,127.1,264.9733333,118.9066667,299.4166667,89.26333333,231.7566667,127.1333333,242.04,146.6333333,293.1,121.7733333,276.27,91.75,4493,452.5,23,240,65.25,82800,13,0,0,0,0,0,0,1
1999,350,10,132.1333333,267.0033333,124.44,272.5066667,138,250.74,126.6666667,264.09,118.765,301.0141667,85.21666667,259.07,126.6666667,241.2,145.91,300.49,122.0733333,277.4633333,89.5,4491.35,458.5,30,212.5,64.2,0,14,1,0,0,0,0,0,0
2000,340,10,131.5966667,267,123.4,274.7133333,138,250.32,126.6,264,118.74,299.04,82.555,285.6391667,126.6,241.23,144.6666667,303.5433333,122.34,279.8766667,85.8,4491.25,477,25,174,64.45,3600,14,1,0,0,0,0,0,0
2001,280,0,131.3066667,267.24,122.32,276.5266667,138.25,250.425,126.6,264,118.74,298.2,78.7,301.3866667,126.6,241.23,143.21,313.19,122.34,284.6641667,80.1,4491.35,510.5,15.5,166.5,65.55,7200,14,1,0,0,0,0,0,0
2002,340,0,130.74,267,121.53,278.0733333,138,250.41,126.4,263.7333333,118.74,298.2,72.38,330.7266667,126.2166667,240.65,142.41,318.8,122.4866667,287.7133333,75.75,4490.25,533,12,156,65.1,10800,14,1,0,0,0,0,0,0
2003,350,0,130.26,267.54,120.5333333,279.9733333,138.3,250.5,126,263.4,118.74,298.71,71.91,351.775,126.1333333,240.3,141.8,315.2783333,122.78,287.44,72.35,4488.7,545,14.5,148.5,63.5,14400,14,1,0,0,0,0,0,0
2004,340,0,130,267.2333333,119.67,279.9433333,138.6,250.68,126,262.8333333,118.74,298.41,69.47333333,309.8733333,126,238.5666667,140.9933333,309.0666667,123,288.7266667,71.75,4488.25,542,23,180.5,62.2,18000,14,1,0,0,0,0,0,0
2005,350,30,129.4666667,266.2266667,118.8133333,279.1066667,138.5333333,250.2466667,125.9633333,261.5133333,118.74,297.8516667,67.72666667,313.72,125.8533333,236.38,140.2066667,303.82,123.0333333,288.6466667,69.15,4488.85,528,22.5,240,57.15,21600,14,1,0,0,0,0,0,0
2006,940,90,129.6666667,270.5025,118.2,283.9733333,137.2133333,248.8666667,125.8166667,261.7783333,118.74,298.3266667,65.59083333,331.3516667,125.1733333,235.9233333,139.44,300.9891667,123.3666667,287.01,66,4490.7,528,14.5,240,54.25,25200,14,1,0,0,0,0,0,0
2007,420,40,129.6,271.3266667,118.2,285.4875,136.485,248.505,125.8533333,262.8866667,119.1533333,303.5133333,63.32666667,353.3,124.74,237.2666667,138.6,293.7766667,123.0666667,280.5066667,64.25,4493.8,533,23,240,53.6,28800,14,1,0,0,0,0,0,0
2008,2410,30,129.3333333,274.5766667,118.8466667,287.08,137.52,255.59,125.34,263.9933333,121.1133333,311.0991667,67.10666667,357.0333333,124.68,238.6633333,138,290.6766667,122.9266667,274.9966667,61.3,4496.7,545,30,212.5,52.45,32400,14,1,0,0,0,0,0,0
2009,1380,30,130.4966667,277.7433333,124.18,283.58,143.5866667,258.05,126.1933333,268.6333333,122.35,305.1,82.80333333,272.725,124.94,237.375,138.0766667,290.0166667,122.9266667,271.98,62.85,4499.05,529.5,35,201.5,51.3,36000,14,1,0,0,0,0,0,0
2010,2390,10,132.18,276.8533333,132.0166667,264.1733333,146.55,256.7833333,128.4183333,267.8033333,123.9933333,321.1733333,91.14,152.9266667,126.0533333,232.04,140.4816667,279.1683333,123.4,272.6333333,72,4499.4,465.5,42,240,48.7,39600,14,1,0,0,0,0,0,0
2011,2510,30,134.4933333,272.3733333,134.5583333,257.2466667,150.5233333,253.4833333,129.8566667,261.54,124.0333333,297.3533333,96.08,101.83,127.4933333,226.7733333,142.2741667,269.0433333,123.7,270.4633333,80.9,4499.15,410,42,240,46.25,43200,14,1,0,0,0,0,0,0
2012,1520,40,135.005,258.305,134.6466667,243.4533333,154.3733333,248.44,130.2233333,255.6433333,124.2133333,286.3766667,102.4283333,83.76666667,128.9916667,221.17,143.8518182,261.9372121,124.26,271.6866667,85.35,4498.55,378.5,42,240,43.05,46800,14,1,0,0,0,0,0,0
2013,2520,30,136.5,253.6066667,134.5133333,241.5,155.3133333,240.7533333,130.1933333,252.7466667,124.94,280.1866667,104.9733333,68.71333333,130.9166667,217.37,146.195,258.1716667,124.41,266.0066667,90.6,4497.45,359,42,240,43.5,50400,14,1,0,0,0,0,0,0
2014,2960,20,137.4666667,258.7333333,133.62,241.825,157.0725,235.1608333,129.7333333,250.0533333,125.2733333,273.9133333,101.2933333,68.18,130.7733333,217.62,147.5333333,255.24,124.38,261.5916667,89.35,4495.9,361,42,240,43.35,54000,14,1,0,0,0,0,0,0
2015,2890,50,139.2733333,288.1633333,133.74,268.95,159.1266667,242.0633333,129.8,263.3133333,126.1516667,296.2141667,101.7866667,67.17333333,131.4133333,219.2991667,149.1466667,252.1933333,124.56,258.5066667,89.35,4494.45,341.5,37,240,38.7,57600,14,1,0,0,0,0,0,0
2016,1600,90,141,291.08,133.41,285.2033333,157.21,242.6533333,132.2466667,280.82,127.1966667,307.1266667,90.62666667,116.2766667,131.34,221.58,149.9725,254.0116667,124.32,259.2466667,83.8,4493.9,371.5,40,240,39.6,61200,14,1,0,0,0,0,0,0
2017,870,20,141.6,291.58,132.7083333,289.065,153.66,242.4733333,132.5333333,268.44,128.2566667,333.56,89.33333333,118.67,131.0733333,224.3033333,149.7033333,256.38,124.74,260.2166667,75.6,4494.35,448,36.5,240,49.05,64800,14,1,0,0,0,0,0,0
2018,630,0,140.9933333,280.8466667,130.6333333,284.6533333,150.9283333,244.6658333,132,267.8533333,128.0991667,402.6283333,76.50666667,147.5566667,130.44,226.4266667,149.8466667,255.1466667,124.29,260.5,78.05,4493.75,452,9.5,240,52.4,68400,14,1,0,0,0,0,0,0
2019,560,10,139.99,274.0316667,128.7733333,283.72,148.6933333,244.0133333,131.5233333,267.18,127.44,325.16,64.27,224.9,129.6,226.23,147.0766667,250.7333333,124.2,262.2866667,69.85,4494.15,475.5,6,240,48.3,72000,14,1,0,0,0,0,0,0
2020,380,0,138.9566667,273.35,126.7866667,282.9133333,147.5333333,243.4933333,130.8733333,265.9866667,133.6466667,495.6466667,60.52666667,255.64,129.8666667,233.1066667,145.7208333,260.1358333,124.38,264.43,60.55,4495.2,538,8.5,212.5,50.65,75600,14,1,0,0,0,0,0,0
